Code,GSS_CODE,Name,NAME,ONS_INNER,Pivot Field Names,SUB_2006,SUB_2009,Year,CO2 emissions per capita,Domestic 2005,Domestic 2006,Domestic 2007,Domestic 2008,Domestic 2009,Domestic 2010,Domestic 2011,Domestic 2012,Domestic 2013,Domestic 2014,Geometry,Grand Total 2005,Grand Total 2006,Grand Total 2007,Grand Total 2008,Grand Total 2009,Grand Total 2010,Grand Total 2011,Grand Total 2012,Grand Total 2013,Grand Total 2014,HECTARES,Industry and Commercial 2005,Industry and Commercial 2006,Industry and Commercial 2007,Industry and Commercial 2008,Industry and Commercial 2009,Industry and Commercial 2010,Industry and Commercial 2011,Industry and Commercial 2012,Industry and Commercial 2013,Industry and Commercial 2014,N. LULUCF Net Emissions 2005,N. LULUCF Net Emissions 2006,N. LULUCF Net Emissions 2007,N. LULUCF Net Emissions 2008,N. LULUCF Net Emissions 2009,N. LULUCF Net Emissions 2010,N. LULUCF Net Emissions 2011,N. LULUCF Net Emissions 2012,N. LULUCF Net Emissions 2013,N. LULUCF Net Emissions 2014,NONLD_AREA,"Population ('000s, mid-year estimate) 2005","Population ('000s, mid-year estimate) 2006","Population ('000s, mid-year estimate) 2007","Population ('000s, mid-year estimate) 2008","Population ('000s, mid-year estimate) 2009","Population ('000s, mid-year estimate) 2010","Population ('000s, mid-year estimate) 2011","Population ('000s, mid-year estimate) 2012","Population ('000s, mid-year estimate) 2013","Population ('000s, mid-year estimate) 2014",Transport 2005,Transport 2006,Transport 2007,Transport 2008,Transport 2009,Transport 2010,Transport 2011,Transport 2012,Transport 2013,Transport 2014
E09000004,E09000004,Bexley,Bexley,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.810445535,531.027375207,526.762634143,509.732288565,513.742619754,462.906068940,498.147902972,432.338495036,468.715205920,455.698987452,379.382055515,Polygon,1285.001927271,1268.830936229,1217.751988045,1207.877501041,1097.483907075,1152.319351044,1038.058438163,1098.559279062,1064.593749504,974.621259430,6428.649,485.075284380,481.774032082,451.324511927,450.499588180,397.298485308,423.777793791,384.494893438,409.052128273,394.254653786,378.441086728,2.133530030,1.958922324,1.829848339,1.685074370,1.613649183,1.480800134,1.356538850,1.196815468,1.135521198,0.965581455,370.619,222.391,223.28,224.625,226.652,228.146,230.711,232.774,234.271,236.687,239.865,266.765737654,258.335347680,254.865339216,241.950218737,235.665703645,228.912854148,219.868510838,219.595129400,213.504587068,215.832535732
E09000004,E09000004,Bexley,Bexley,F,Per Capita Emissions (t) 2008,,,1/1/2008,5.329216160,531.027375207,526.762634143,509.732288565,513.742619754,462.906068940,498.147902972,432.338495036,468.715205920,455.698987452,379.382055515,Polygon,1285.001927271,1268.830936229,1217.751988045,1207.877501041,1097.483907075,1152.319351044,1038.058438163,1098.559279062,1064.593749504,974.621259430,6428.649,485.075284380,481.774032082,451.324511927,450.499588180,397.298485308,423.777793791,384.494893438,409.052128273,394.254653786,378.441086728,2.133530030,1.958922324,1.829848339,1.685074370,1.613649183,1.480800134,1.356538850,1.196815468,1.135521198,0.965581455,370.619,222.391,223.28,224.625,226.652,228.146,230.711,232.774,234.271,236.687,239.865,266.765737654,258.335347680,254.865339216,241.950218737,235.665703645,228.912854148,219.868510838,219.595129400,213.504587068,215.832535732
E09000004,E09000004,Bexley,Bexley,F,Per Capita Emissions (t) 2007,,,1/1/2007,5.421266502,531.027375207,526.762634143,509.732288565,513.742619754,462.906068940,498.147902972,432.338495036,468.715205920,455.698987452,379.382055515,Polygon,1285.001927271,1268.830936229,1217.751988045,1207.877501041,1097.483907075,1152.319351044,1038.058438163,1098.559279062,1064.593749504,974.621259430,6428.649,485.075284380,481.774032082,451.324511927,450.499588180,397.298485308,423.777793791,384.494893438,409.052128273,394.254653786,378.441086728,2.133530030,1.958922324,1.829848339,1.685074370,1.613649183,1.480800134,1.356538850,1.196815468,1.135521198,0.965581455,370.619,222.391,223.28,224.625,226.652,228.146,230.711,232.774,234.271,236.687,239.865,266.765737654,258.335347680,254.865339216,241.950218737,235.665703645,228.912854148,219.868510838,219.595129400,213.504587068,215.832535732
E09000004,E09000004,Bexley,Bexley,F,Per Capita Emissions (t) 2006,,,1/1/2006,5.682689610,531.027375207,526.762634143,509.732288565,513.742619754,462.906068940,498.147902972,432.338495036,468.715205920,455.698987452,379.382055515,Polygon,1285.001927271,1268.830936229,1217.751988045,1207.877501041,1097.483907075,1152.319351044,1038.058438163,1098.559279062,1064.593749504,974.621259430,6428.649,485.075284380,481.774032082,451.324511927,450.499588180,397.298485308,423.777793791,384.494893438,409.052128273,394.254653786,378.441086728,2.133530030,1.958922324,1.829848339,1.685074370,1.613649183,1.480800134,1.356538850,1.196815468,1.135521198,0.965581455,370.619,222.391,223.28,224.625,226.652,228.146,230.711,232.774,234.271,236.687,239.865,266.765737654,258.335347680,254.865339216,241.950218737,235.665703645,228.912854148,219.868510838,219.595129400,213.504587068,215.832535732
E09000004,E09000004,Bexley,Bexley,F,Per Capita Emissions (t) 2005,,,1/1/2005,5.778120190,531.027375207,526.762634143,509.732288565,513.742619754,462.906068940,498.147902972,432.338495036,468.715205920,455.698987452,379.382055515,Polygon,1285.001927271,1268.830936229,1217.751988045,1207.877501041,1097.483907075,1152.319351044,1038.058438163,1098.559279062,1064.593749504,974.621259430,6428.649,485.075284380,481.774032082,451.324511927,450.499588180,397.298485308,423.777793791,384.494893438,409.052128273,394.254653786,378.441086728,2.133530030,1.958922324,1.829848339,1.685074370,1.613649183,1.480800134,1.356538850,1.196815468,1.135521198,0.965581455,370.619,222.391,223.28,224.625,226.652,228.146,230.711,232.774,234.271,236.687,239.865,266.765737654,258.335347680,254.865339216,241.950218737,235.665703645,228.912854148,219.868510838,219.595129400,213.504587068,215.832535732
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2014,,,1/1/2014,3.835927934,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2013,,,1/1/2013,4.339128514,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2012,,,1/1/2012,4.450959668,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2011,,,1/1/2011,4.180955721,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2010,,,1/1/2010,4.786168222,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.662696745,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2008,,,1/1/2008,5.239314092,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2007,,,1/1/2007,5.899600460,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2006,,,1/1/2006,6.006186919,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000010,E09000010,Enfield,Enfield,F,Per Capita Emissions (t) 2005,,,1/1/2005,5.572500171,677.320032920,673.375345556,658.095056058,658.834246906,591.429921454,634.753557778,552.034803835,597.089875877,582.142409042,483.309110710,Polygon,1586.931026210,1726.352299933,1719.934120586,1558.397301342,1407.999198827,1472.455081148,1312.548334401,1412.231640065,1390.794827812,1245.042473113,8220.025,474.785626883,617.996171319,630.494955059,487.834815898,413.891831600,436.293548388,383.413482921,417.155602108,420.772209265,367.794875114,2.614211562,2.447122882,2.283861646,2.141671012,2.053844074,1.909943964,1.781371992,1.637538088,1.533515164,1.367001263,0,284.779,287.429,291.534,297.443,301.971,307.648,313.935,317.287,320.524,324.574,432.211154846,432.533660176,429.060247823,409.586567526,400.623601699,399.498031018,375.318675652,396.348623992,386.346694342,392.571486025
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2014,,,1/1/2014,2.911502544,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2013,,,1/1/2013,3.202982391,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2012,,,1/1/2012,3.335173346,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2011,,,1/1/2011,3.176195438,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2010,,,1/1/2010,3.661444767,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2009,,,1/1/2009,3.533983416,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2008,,,1/1/2008,4.048398698,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2007,,,1/1/2007,4.061548276,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2006,,,1/1/2006,4.342650694,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000031,E09000031,Waltham Forest,Waltham Forest,F,Per Capita Emissions (t) 2005,,,1/1/2005,4.377916922,498.437142589,493.577444965,480.386451747,487.069727023,437.855884842,469.518361615,411.783705161,444.229022022,433.813144246,361.911148974,Polygon,992.679528208,1001.984137178,957.164774467,980.109228088,876.922644902,930.039923936,824.991355509,875.703124672,851.343110713,780.340911976,3880.793,286.219583161,306.860119646,276.982952796,308.624468971,258.119331468,280.388819998,243.187370220,256.724848819,243.378134937,230.298938530,1.256018680,1.176865988,1.109508620,1.040132575,0.984316106,0.919641602,0.858430389,0.793381340,0.747451318,3.932609318,0,226.747,230.731,235.665,242.098,248.14,254.009,259.742,262.566,265.797,268.02,206.766783778,200.369706578,198.685861304,183.374899520,179.963112486,179.213100721,169.161849740,173.955872490,173.404380212,184.198215155
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2014,,,1/1/2014,2.982429030,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2013,,,1/1/2013,3.347621456,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2012,,,1/1/2012,3.516387787,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2011,,,1/1/2011,3.364872737,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2010,,,1/1/2010,3.720865929,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2009,,,1/1/2009,3.632771340,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
